Customer ID,Age,Gender,Item Purchased,Category,Unit sold,Unit Price,Purchase_Amount_inr,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2772,58,Female,Jacket,Outerwear,3,2600,7800,Dehradun,S,Beige,Summer,3.1,No,2-Day Shipping,No,No,1,Cash,Fortnightly
2773,18,Female,Backpack,Accessories,1,4700,4700,Agra,L,Blue,Spring,3.5,No,Store Pickup,No,No,2,Cash,Every 3 Months
2774,39,Female,Pants,Clothing,2,4900,9800,Varanasi,S,Maroon,Spring,4.6,No,Express,No,No,16,UPI,Quarterly
2775,56,Female,Boots,Footwear,2,2000,4000,Prayagraj,L,Yellow,Fall,4.1,No,Standard,No,No,48,PhonePe,Quarterly
2776,37,Female,Socks,Clothing,2,1250,2500,Gwalior,L,Red,Fall,3.6,No,Free Shipping,No,No,30,Google Pay,Weekly
2777,46,Female,Scarf,Accessories,2,3100,6200,Jabalpur,L,Green,Fall,2.9,No,Free Shipping,No,No,15,Paytm,Annually
2778,52,Female,Blouse,Clothing,1,1200,1200,Raipur,M,Magenta,Fall,4.8,No,Standard,No,No,3,Credit Card,Every 3 Months
2779,70,Female,Belt,Accessories,1,2850,2850,Goa,L,Yellow,Spring,3.2,No,Standard,No,No,47,Debit Card,Bi-Weekly
2780,61,Female,Sunglasses,Accessories,3,3300,9900,Udaipur,L,Blue,Winter,4.3,No,Express,No,No,35,Net Banking,Fortnightly
2781,33,Female,Boots,Footwear,2,3500,7000,Jodhpur,M,Charcoal,Winter,4.1,No,Next Day Air,No,No,20,Amazon Pay,Fortnightly
2782,65,Female,Sandals,Footwear,2,1950,3900,Rajkot,M,Blue,Spring,4.6,No,Standard,No,No,29,EMI,Weekly
2783,41,Female,Gloves,Accessories,3,1700,5100,Vadodara,S,Cyan,Spring,3.8,No,Free Shipping,No,No,38,Cash,Annually
2784,19,Female,Skirt,Clothing,3,1900,5700,Siliguri,M,Silver,Spring,4.5,No,Next Day Air,No,No,34,UPI,Quarterly
2785,33,Female,Skirt,Clothing,1,3500,3500,Guwahati,M,Black,Winter,3.1,No,Express,No,No,32,PhonePe,Every 3 Months
2786,53,Female,Blouse,Clothing,2,4000,8000,Imphal,S,Green,Summer,2.9,No,Next Day Air,No,No,15,Google Pay,Monthly
2787,54,Female,Handbag,Accessories,3,2550,7650,Aizawl,M,Violet,Spring,3.8,No,Next Day Air,No,No,41,Paytm,Every 3 Months
2788,36,Female,Boots,Footwear,1,3950,3950,Shillong,XL,Pink,Spring,4.1,No,Next Day Air,No,No,8,Credit Card,Fortnightly
2789,56,Female,Boots,Footwear,2,4600,9200,Nagpur,M,Olive,Summer,3.1,No,Free Shipping,No,No,40,Debit Card,Annually
2790,28,Female,Sweater,Clothing,3,4250,12750,Delhi,L,Orange,Fall,5,No,Express,No,No,17,Net Banking,Bi-Weekly
2791,34,Female,Socks,Clothing,3,3150,9450,Kochi,M,Black,Spring,4.5,No,Free Shipping,No,No,2,Amazon Pay,Annually
2792,43,Female,Gloves,Accessories,3,3000,9000,Surat,M,Yellow,Fall,2.8,No,Express,No,No,38,EMI,Fortnightly
2793,54,Female,Shorts,Clothing,3,2200,6600,Bhopal,L,Violet,Winter,3.2,No,Express,No,No,42,Bank Transfer,Weekly
2794,37,Female,Boots,Footwear,3,2850,8550,Mumbai,M,Silver,Spring,3.1,No,Standard,No,No,32,Google Pay,Bi-Weekly
2795,33,Female,Jacket,Outerwear,3,1200,3600,Noida,M,Gold,Fall,3.3,No,Standard,No,No,35,Cash,Fortnightly
2796,33,Female,Scarf,Accessories,3,1750,5250,Rajkot,M,Magenta,Winter,3.4,No,Store Pickup,No,No,20,EMI,Annually
2797,55,Female,Jacket,Outerwear,3,3650,10950,Hyderabad,M,Red,Winter,3.8,No,Store Pickup,No,No,47,Debit Card,Annually
2798,63,Female,Jewelry,Accessories,2,2100,4200,Kolhapur,M,Green,Winter,3.5,No,Express,No,No,37,Paytm,Every 3 Months
2799,52,Female,Hoodie,Clothing,2,1000,2000,Lucknow,XL,Red,Winter,4.8,No,Store Pickup,No,No,3,Net Banking,Weekly
2800,23,Female,T-shirt,Clothing,1,4450,4450,Vijayawada,L,Pink,Spring,3.9,No,Free Shipping,No,No,28,UPI,Every 3 Months
2801,70,Female,Shirt,Clothing,2,3800,7600,Pune,L,Violet,Fall,3.4,No,Free Shipping,No,No,22,Amazon Pay,Bi-Weekly
2802,64,Female,Shirt,Clothing,1,2800,2800,Amritsar,M,Indigo,Winter,2.6,No,Express,No,No,7,Credit Card,Annually
2803,22,Female,Coat,Outerwear,2,5000,10000,Mysuru,L,Red,Fall,3.1,No,Store Pickup,No,No,34,PhonePe,Fortnightly
2804,46,Female,T-shirt,Clothing,1,2200,2200,Ghaziabad,M,Violet,Winter,3.3,No,Free Shipping,No,No,46,Google Pay,Monthly
2805,65,Female,Hoodie,Clothing,1,3800,3800,Chennai,M,Cyan,Spring,2.8,No,Standard,No,No,8,Cash,Every 3 Months
2806,18,Female,Sunglasses,Accessories,2,4850,9700,Raipur,S,Black,Fall,4.3,No,Standard,No,No,50,EMI,Quarterly
2807,45,Female,Blouse,Clothing,3,1950,5850,Guwahati,L,Purple,Spring,2.7,No,Standard,No,No,11,Debit Card,Annually
2808,56,Female,Hoodie,Clothing,2,5000,10000,Navi Mumbai,M,Charcoal,Spring,4.4,No,2-Day Shipping,No,No,22,Paytm,Fortnightly
2809,49,Female,Skirt,Clothing,2,3100,6200,Ahmedabad,M,Beige,Spring,3.9,No,Free Shipping,No,No,7,Net Banking,Every 3 Months
2810,66,Female,Shorts,Clothing,3,4900,14700,Patna,XL,Teal,Summer,3,No,Standard,No,No,25,UPI,Quarterly
2811,27,Female,Jeans,Clothing,1,1550,1550,Aurangabad,M,Purple,Summer,4,No,Standard,No,No,19,Amazon Pay,Fortnightly
2812,69,Female,Jacket,Outerwear,2,4450,8900,Shimla,M,Blue,Fall,3.7,No,Store Pickup,No,No,38,Credit Card,Quarterly
2813,66,Female,Hoodie,Clothing,3,4550,13650,Jabalpur,XL,Magenta,Fall,3.8,No,Store Pickup,No,No,36,PhonePe,Every 3 Months
2814,45,Female,Shirt,Clothing,1,2500,2500,Coimbatore,S,Maroon,Summer,3.3,No,2-Day Shipping,No,No,29,Credit Card,Quarterly
2815,31,Female,T-shirt,Clothing,2,1600,3200,Vadodara,L,Gold,Winter,3.6,No,Standard,No,No,47,UPI,Monthly
2816,33,Female,Blouse,Clothing,2,3350,6700,Srinagar,L,Black,Fall,3.9,No,Free Shipping,No,No,2,Paytm,Every 3 Months
2817,43,Female,Skirt,Clothing,2,1400,2800,Mangaluru,M,Black,Spring,3.5,No,Free Shipping,No,No,35,Cash,Weekly
2818,25,Female,Backpack,Accessories,3,3250,9750,Indore,XL,Yellow,Winter,3.4,No,Standard,No,No,41,Amazon Pay,Weekly
2819,46,Female,Shorts,Clothing,1,3650,3650,Jaipur,M,Turquoise,Fall,4.7,No,Next Day Air,No,No,32,PhonePe,Annually
2820,67,Female,Shirt,Clothing,3,1350,4050,Vasai-Virar,L,Lavender,Spring,3,No,Free Shipping,No,No,17,Net Banking,Monthly
2821,26,Female,Backpack,Accessories,1,4450,4450,Visakhapatnam,L,Yellow,Summer,3.9,No,Free Shipping,No,No,31,EMI,Bi-Weekly
2822,35,Female,Shoes,Footwear,3,3600,10800,Goa,L,Olive,Summer,4.5,No,Standard,No,No,27,Google Pay,Monthly
2823,61,Female,Skirt,Clothing,1,1850,1850,Faridabad,S,Brown,Fall,4.1,No,Standard,No,No,14,Debit Card,Quarterly
2824,26,Female,Dress,Clothing,1,3150,3150,Ranchi,M,Olive,Summer,4.5,No,Standard,No,No,17,UPI,Bi-Weekly
2825,39,Female,Hat,Accessories,2,4500,9000,Bengaluru,M,Purple,Fall,4,No,Free Shipping,No,No,38,PhonePe,Quarterly
2826,69,Female,Handbag,Accessories,1,3100,3100,Madurai,M,Yellow,Winter,4.3,No,2-Day Shipping,No,No,35,Google Pay,Annually
2827,32,Female,Handbag,Accessories,2,2150,4300,Kalyan-Dombivli,L,Brown,Fall,3.6,No,Express,No,No,40,Paytm,Annually
2828,20,Female,Blouse,Clothing,3,4800,14400,Kanpur,M,Magenta,Fall,3.1,No,Next Day Air,No,No,3,Credit Card,Bi-Weekly
2829,25,Female,Scarf,Accessories,1,4150,4150,Udaipur,L,Lavender,Fall,2.6,No,Standard,No,No,2,Debit Card,Quarterly
2830,56,Female,Jewelry,Accessories,1,3350,3350,Bhubaneswar,XL,Teal,Fall,3.4,No,Next Day Air,No,No,38,Cash,Weekly
2831,63,Female,Skirt,Clothing,2,4500,9000,Kolkata,L,Cyan,Spring,2.9,No,Store Pickup,No,No,39,Net Banking,Every 3 Months
2832,34,Female,Hoodie,Clothing,1,2650,2650,Agra,L,Pink,Winter,5,No,Express,No,No,29,Amazon Pay,Weekly
2833,29,Female,Scarf,Accessories,3,1850,5550,Siliguri,M,Magenta,Summer,4.6,No,Standard,No,No,26,EMI,Quarterly
2834,43,Female,Jeans,Clothing,2,2800,5600,Thiruvananthapuram,M,Teal,Fall,3.3,No,Free Shipping,No,No,2,UPI,Monthly
2835,39,Female,Jacket,Outerwear,2,2150,4300,Nashik,M,Indigo,Fall,2.9,No,2-Day Shipping,No,No,38,PhonePe,Weekly
2836,33,Female,T-shirt,Clothing,1,4200,4200,Ludhiana,S,Pink,Winter,4.9,No,Free Shipping,No,No,21,Google Pay,Annually
2837,51,Female,Pants,Clothing,2,2500,5000,Dehradun,M,Charcoal,Winter,5,No,2-Day Shipping,No,No,19,Paytm,Bi-Weekly
2838,65,Female,Shoes,Footwear,2,4400,8800,Chandigarh,M,Brown,Summer,4.5,No,Express,No,No,20,Credit Card,Weekly
2839,51,Female,Jacket,Outerwear,2,2500,5000,Prayagraj,M,Blue,Fall,3.7,No,Free Shipping,No,No,36,Debit Card,Weekly
2840,70,Female,Scarf,Accessories,1,4000,4000,Shillong,L,Teal,Summer,2.8,No,Store Pickup,No,No,17,Cash,Monthly
2841,40,Female,T-shirt,Clothing,3,2350,7050,Jammu,L,Pink,Spring,3.5,No,Store Pickup,No,No,24,Net Banking,Annually
2842,19,Female,Dress,Clothing,2,1650,3300,Gurugram,XL,Magenta,Winter,3,No,2-Day Shipping,No,No,34,Amazon Pay,Weekly
2843,28,Female,Coat,Outerwear,1,5000,5000,Imphal,L,Green,Fall,4.3,No,Standard,No,No,10,EMI,Quarterly
2844,51,Female,Sweater,Clothing,2,1300,2600,Varanasi,M,White,Summer,3.6,No,Store Pickup,No,No,43,Cash,Weekly
2845,32,Female,Hat,Accessories,3,3950,11850,Jodhpur,M,Indigo,Summer,4.4,No,Standard,No,No,16,Debit Card,Annually
2846,26,Female,Backpack,Accessories,2,3850,7700,Aizawl,L,Lavender,Summer,4.1,No,Express,No,No,2,Debit Card,Every 3 Months
2847,50,Female,Socks,Clothing,2,1800,3600,Thane,XL,Black,Fall,2.8,No,Next Day Air,No,No,47,Credit Card,Bi-Weekly
2848,68,Female,Jewelry,Accessories,3,1050,3150,Mumbai,L,Charcoal,Winter,2.8,No,Free Shipping,No,No,43,Debit Card,Every 3 Months
2849,33,Female,Boots,Footwear,1,3600,3600,Pune,L,Gray,Fall,4.9,No,Store Pickup,No,No,17,Paytm,Quarterly
2850,56,Female,Coat,Outerwear,2,1250,2500,Delhi,M,Gold,Spring,4.1,No,Express,No,No,27,Credit Card,Bi-Weekly
2851,57,Female,Sweater,Clothing,2,3950,7900,Bengaluru,M,Silver,Spring,3,No,Store Pickup,No,No,14,Debit Card,Annually
2852,58,Female,Blouse,Clothing,2,3650,7300,Hyderabad,L,Teal,Summer,3,No,Store Pickup,No,No,44,Cash on Delivery,Monthly
2853,40,Female,Belt,Accessories,3,3550,10650,Chennai,M,Magenta,Spring,3,No,Store Pickup,No,No,34,Net Banking,Weekly
2854,37,Female,Hat,Accessories,1,2400,2400,Kolkata,M,Magenta,Winter,3.2,No,Next Day Air,No,No,18,Amazon Pay,Weekly
2855,36,Female,Sandals,Footwear,1,1400,1400,Ahmedabad,M,Beige,Fall,2.7,No,Store Pickup,No,No,29,EMI,Monthly
2856,29,Female,Boots,Footwear,1,4750,4750,Surat,S,Maroon,Winter,3.8,No,2-Day Shipping,No,No,13,UPI,Quarterly
2857,65,Female,Jacket,Outerwear,1,2400,2400,Jaipur,M,Indigo,Winter,3.5,No,2-Day Shipping,No,No,3,PhonePe,Monthly
2858,44,Female,Dress,Clothing,1,4650,4650,Lucknow,S,Maroon,Spring,3.8,No,Next Day Air,No,No,25,Google Pay,Monthly
2859,34,Female,Jeans,Clothing,3,4350,13050,Kanpur,L,Teal,Summer,3.8,No,2-Day Shipping,No,No,11,Paytm,Monthly
2860,31,Female,Shorts,Clothing,2,1600,3200,Nagpur,L,Yellow,Fall,3.4,No,Express,No,No,23,Credit Card,Annually
2861,28,Female,Shirt,Clothing,2,1900,3800,Indore,M,Gold,Spring,2.9,No,Next Day Air,No,No,49,Debit Card,Weekly
2862,66,Female,Coat,Outerwear,1,2700,2700,Bhopal,M,Teal,Fall,3.4,No,Free Shipping,No,No,17,Cash,Monthly
2863,68,Female,Coat,Outerwear,2,3750,7500,Patna,S,Violet,Summer,4.7,No,Store Pickup,No,No,7,UPI,Every 3 Months
2864,37,Female,T-shirt,Clothing,3,2800,8400,Ranchi,M,Yellow,Fall,3.9,No,2-Day Shipping,No,No,28,PhonePe,Monthly
2865,58,Female,Sweater,Clothing,3,2150,6450,Bhubaneswar,S,Maroon,Fall,3.6,No,Store Pickup,No,No,6,Google Pay,Weekly
2866,28,Female,Skirt,Clothing,2,4850,9700,Visakhapatnam,M,Silver,Fall,3.7,No,Free Shipping,No,No,30,Paytm,Fortnightly
2867,54,Female,Blouse,Clothing,1,3750,3750,Vijayawada,S,Violet,Summer,3.1,No,Free Shipping,No,No,33,Credit Card,Annually
2868,21,Female,Sneakers,Footwear,2,2750,5500,Kochi,L,White,Summer,4.9,No,Next Day Air,No,No,26,Debit Card,Fortnightly
2869,45,Female,Backpack,Accessories,2,2450,4900,Thiruvananthapuram,M,Black,Winter,2.6,No,Next Day Air,No,No,14,Net Banking,Every 3 Months
2870,57,Female,Socks,Clothing,1,2900,2900,Coimbatore,M,White,Summer,4.2,No,Standard,No,No,41,Amazon Pay,Weekly
2871,47,Female,Jewelry,Accessories,3,1700,5100,Madurai,M,Blue,Winter,4.8,No,Free Shipping,No,No,24,EMI,Every 3 Months
2872,46,Female,Shorts,Clothing,3,2150,6450,Mysuru,S,Black,Summer,2.7,No,2-Day Shipping,No,No,1,Cash,Bi-Weekly
2873,63,Female,Jewelry,Accessories,2,2400,4800,Mangaluru,L,Olive,Fall,2.6,No,Next Day Air,No,No,20,Debit Card,Annually
2874,44,Female,Sweater,Clothing,3,2000,6000,Nashik,M,Teal,Spring,2.6,No,Free Shipping,No,No,26,Debit Card,Monthly
2875,36,Female,Shirt,Clothing,1,1450,1450,Aurangabad,L,Silver,Summer,3.1,No,Standard,No,No,27,Credit Card,Annually
2876,24,Female,Pants,Clothing,3,4050,12150,Kolhapur,M,Pink,Fall,2.6,No,Free Shipping,No,No,38,Credit Card,Weekly
2877,65,Female,Hoodie,Clothing,1,4200,4200,Thane,M,Charcoal,Spring,3.4,No,2-Day Shipping,No,No,17,Credit Card,Fortnightly
2878,32,Female,Socks,Clothing,1,2300,2300,Navi Mumbai,M,Silver,Summer,3.6,No,Standard,No,No,40,Debit Card,Monthly
2879,63,Female,Dress,Clothing,1,4300,4300,Vasai-Virar,L,Turquoise,Summer,4.3,No,Next Day Air,No,No,19,Credit Card,Annually
2880,62,Female,Blouse,Clothing,1,2850,2850,Kalyan-Dombivli,XL,Turquoise,Winter,4.9,No,Free Shipping,No,No,42,Credit Card,Annually
2881,19,Female,Skirt,Clothing,1,3050,3050,Noida,L,Beige,Winter,4.8,No,Store Pickup,No,No,28,Debit Card,Quarterly
2882,38,Female,Backpack,Accessories,3,4500,13500,Gurugram,M,Cyan,Winter,4.2,No,Free Shipping,No,No,31,Cash,Annually
2883,59,Female,Blouse,Clothing,1,2550,2550,Faridabad,L,Gold,Winter,2.6,No,Store Pickup,No,No,37,UPI,Bi-Weekly
2884,22,Female,Socks,Clothing,1,2400,2400,Ghaziabad,XL,Silver,Spring,3.2,No,Standard,No,No,9,PhonePe,Weekly
2885,55,Female,Boots,Footwear,3,2500,7500,Chandigarh,M,Purple,Summer,3.4,No,2-Day Shipping,No,No,36,Google Pay,Every 3 Months
2886,29,Female,Backpack,Accessories,3,4100,12300,Ludhiana,M,Yellow,Summer,3.5,No,Next Day Air,No,No,38,Paytm,Bi-Weekly
2887,42,Female,Hat,Accessories,3,1650,4950,Amritsar,L,Blue,Spring,4.2,No,Free Shipping,No,No,35,Credit Card,Weekly
2888,23,Female,Sandals,Footwear,1,1400,1400,Jammu,L,Blue,Winter,2.8,No,Express,No,No,27,Debit Card,Bi-Weekly
2889,70,Female,Hoodie,Clothing,3,2100,6300,Srinagar,L,Green,Spring,5,No,2-Day Shipping,No,No,30,Net Banking,Quarterly
2890,64,Female,Sunglasses,Accessories,2,2150,4300,Shimla,M,Charcoal,Fall,3.3,No,Store Pickup,No,No,30,Amazon Pay,Annually
2891,39,Female,Jeans,Clothing,1,2750,2750,Dehradun,M,Violet,Winter,3.7,No,Free Shipping,No,No,21,EMI,Monthly
2892,47,Female,T-shirt,Clothing,2,3650,7300,Agra,XL,Black,Winter,2.5,No,Free Shipping,No,No,8,Cash,Monthly
2893,22,Female,Dress,Clothing,2,1950,3900,Varanasi,M,Teal,Spring,3.2,No,Standard,No,No,9,Cash,Monthly
2894,69,Female,Belt,Accessories,3,1000,3000,Prayagraj,S,Orange,Spring,3.1,No,Free Shipping,No,No,17,Debit Card,Every 3 Months
2895,35,Female,Jewelry,Accessories,1,1600,1600,Gwalior,S,Brown,Spring,3.5,No,Standard,No,No,2,Cash,Annually
2896,56,Female,Hoodie,Clothing,2,4300,8600,Jabalpur,L,Green,Summer,4.6,No,Standard,No,No,5,UPI,Monthly
2897,30,Female,Blouse,Clothing,3,4550,13650,Raipur,M,Silver,Summer,3.3,No,Free Shipping,No,No,45,PhonePe,Every 3 Months
2898,43,Female,Jacket,Outerwear,1,2950,2950,Goa,L,Violet,Fall,2.5,No,Free Shipping,No,No,41,Google Pay,Fortnightly
2899,23,Female,Sneakers,Footwear,1,1650,1650,Udaipur,XL,Peach,Summer,4.6,No,Express,No,No,46,Paytm,Annually
2900,50,Female,Boots,Footwear,1,3200,3200,Jodhpur,M,Gold,Spring,4.2,No,2-Day Shipping,No,No,44,Credit Card,Fortnightly
2901,41,Female,Blouse,Clothing,1,3350,3350,Rajkot,XL,Violet,Winter,4,No,Standard,No,No,23,Debit Card,Bi-Weekly
2902,41,Female,Blouse,Clothing,2,2150,4300,Vadodara,L,Olive,Winter,2.6,No,Free Shipping,No,No,4,Net Banking,Quarterly
2903,27,Female,Boots,Footwear,1,1600,1600,Siliguri,S,Orange,Spring,4.6,No,Standard,No,No,47,Amazon Pay,Bi-Weekly
2904,38,Female,Scarf,Accessories,3,1950,5850,Guwahati,S,Teal,Spring,3.5,No,2-Day Shipping,No,No,42,EMI,Every 3 Months
2905,41,Female,Sandals,Footwear,2,2050,4100,Imphal,M,Gray,Spring,4,No,2-Day Shipping,No,No,3,Credit Card,Monthly
2906,58,Female,Sunglasses,Accessories,3,2650,7950,Aizawl,L,Black,Winter,4.8,No,Standard,No,No,13,Credit Card,Fortnightly
2907,58,Female,Coat,Outerwear,1,1350,1350,Shillong,M,Indigo,Spring,3.9,No,Standard,No,No,38,Bank Transfer,Annually
2908,19,Female,Sunglasses,Accessories,1,4100,4100,Nagpur,XL,Lavender,Summer,3.7,No,Next Day Air,No,No,38,Bank Transfer,Bi-Weekly
2909,43,Female,Blouse,Clothing,3,4350,13050,Delhi,M,Beige,Winter,3.1,No,Store Pickup,No,No,22,Debit Card,Every 3 Months
2910,27,Female,Backpack,Accessories,3,3900,11700,Kochi,M,Indigo,Winter,3,No,Next Day Air,No,No,47,Cash,Every 3 Months
2911,32,Female,Belt,Accessories,2,1600,3200,Surat,M,Blue,Summer,2.9,No,Store Pickup,No,No,27,Debit Card,Monthly
2912,28,Female,Socks,Clothing,2,1900,3800,Bhopal,XL,Orange,Fall,2.9,No,Next Day Air,No,No,45,Credit Card,Quarterly
2913,48,Female,Shoes,Footwear,1,1850,1850,Mumbai,M,Yellow,Winter,4,No,Standard,No,No,43,Cash,Bi-Weekly
2914,43,Female,Coat,Outerwear,1,4150,4150,Noida,L,Cyan,Winter,3.5,No,Express,No,No,21,Credit Card,Every 3 Months
2915,45,Female,Sweater,Clothing,3,3600,10800,Rajkot,M,Yellow,Fall,3.8,No,Express,No,No,21,Credit Card,Bi-Weekly
2916,26,Female,Shirt,Clothing,3,1500,4500,Hyderabad,M,Cyan,Fall,4.5,No,Express,No,No,45,Cash,Bi-Weekly
2917,62,Female,Shorts,Clothing,1,3300,3300,Kolhapur,M,Green,Winter,2.7,No,Express,No,No,7,UPI,Bi-Weekly
2918,58,Female,Shirt,Clothing,1,2250,2250,Lucknow,XL,White,Winter,2.9,No,Store Pickup,No,No,3,PhonePe,Annually
2919,19,Female,Sunglasses,Accessories,3,3650,10950,Vijayawada,S,Black,Fall,4.9,No,Free Shipping,No,No,10,Google Pay,Weekly
2920,64,Female,Shoes,Footwear,1,3350,3350,Pune,L,Charcoal,Winter,3.8,No,Standard,No,No,10,Paytm,Monthly
2921,33,Female,Sunglasses,Accessories,1,3600,3600,Amritsar,XL,Brown,Spring,4.9,No,Free Shipping,No,No,21,Credit Card,Bi-Weekly
2922,20,Female,Handbag,Accessories,1,1200,1200,Mysuru,M,Cyan,Fall,4.6,No,Standard,No,No,7,Debit Card,Fortnightly
2923,45,Female,Sunglasses,Accessories,3,3400,10200,Ghaziabad,L,Beige,Winter,3.5,No,Express,No,No,40,Net Banking,Quarterly
2924,28,Female,Shirt,Clothing,3,3500,10500,Chennai,M,Magenta,Spring,4.2,No,2-Day Shipping,No,No,49,Amazon Pay,Quarterly
2925,47,Female,Shirt,Clothing,1,3200,3200,Raipur,L,Indigo,Winter,3.7,No,Free Shipping,No,No,24,EMI,Every 3 Months
2926,54,Female,Sweater,Clothing,2,4550,9100,Guwahati,M,Maroon,Spring,2.8,No,Store Pickup,No,No,3,Credit Card,Every 3 Months
2927,64,Female,Handbag,Accessories,2,4100,8200,Navi Mumbai,M,Gray,Winter,4.8,No,2-Day Shipping,No,No,10,Cash,Weekly
2928,45,Female,Shirt,Clothing,2,1200,2400,Ahmedabad,M,Black,Summer,2.7,No,Express,No,No,19,UPI,Bi-Weekly
2929,40,Female,Jewelry,Accessories,1,4000,4000,Patna,L,Yellow,Spring,3.6,No,Store Pickup,No,No,27,PhonePe,Weekly
2930,31,Female,Socks,Clothing,2,2650,5300,Aurangabad,XL,White,Winter,4.5,No,Next Day Air,No,No,44,Google Pay,Fortnightly
2931,38,Female,T-shirt,Clothing,1,2500,2500,Shimla,M,Orange,Spring,4,No,Free Shipping,No,No,35,Paytm,Monthly
2932,36,Female,Jewelry,Accessories,1,1550,1550,Jabalpur,M,Magenta,Fall,4.5,No,2-Day Shipping,No,No,32,Credit Card,Bi-Weekly
2933,65,Female,Backpack,Accessories,2,4400,8800,Coimbatore,L,Black,Spring,3.9,No,Express,No,No,43,Debit Card,Quarterly
2934,27,Female,Hat,Accessories,1,2600,2600,Vadodara,M,Brown,Summer,3.8,No,Standard,No,No,34,Net Banking,Monthly
2935,38,Female,Gloves,Accessories,1,1100,1100,Srinagar,M,Orange,Fall,4.7,No,Next Day Air,No,No,8,Amazon Pay,Quarterly
2936,58,Female,Sneakers,Footwear,3,1350,4050,Mangaluru,XL,Gray,Spring,4.6,No,Standard,No,No,8,EMI,Weekly
2937,31,Female,Skirt,Clothing,1,1700,1700,Indore,M,White,Spring,3.6,No,Express,No,No,47,Cash,Weekly
2938,28,Female,Handbag,Accessories,3,1950,5850,Jaipur,M,White,Spring,4.3,No,2-Day Shipping,No,No,2,UPI,Weekly
2939,28,Female,Sunglasses,Accessories,2,2650,5300,Vasai-Virar,M,Violet,Fall,3,No,Standard,No,No,26,PhonePe,Monthly
2940,32,Female,Sweater,Clothing,2,2300,4600,Visakhapatnam,M,Beige,Winter,4.3,No,Express,No,No,24,Google Pay,Weekly
2941,61,Female,Handbag,Accessories,2,4250,8500,Goa,L,Beige,Summer,4.8,No,Next Day Air,No,No,12,Paytm,Monthly
2942,38,Female,Skirt,Clothing,3,4300,12900,Faridabad,L,Purple,Spring,3.7,No,Free Shipping,No,No,14,Credit Card,Monthly
2943,54,Female,Socks,Clothing,2,3150,6300,Ranchi,M,Brown,Summer,2.6,No,Free Shipping,No,No,4,Debit Card,Weekly
2944,29,Female,Shirt,Clothing,2,2200,4400,Bengaluru,M,Orange,Spring,3.4,No,Standard,No,No,42,Net Banking,Monthly
2945,50,Female,Sneakers,Footwear,2,4750,9500,Madurai,XL,Cyan,Summer,3.9,No,Free Shipping,No,No,22,Amazon Pay,Every 3 Months
2946,32,Female,Belt,Accessories,1,2450,2450,Kalyan-Dombivli,M,Charcoal,Summer,4.8,No,Free Shipping,No,No,33,EMI,Every 3 Months
2947,38,Female,Pants,Clothing,2,3850,7700,Kanpur,L,Purple,Spring,2.8,No,Free Shipping,No,No,3,Cash,Quarterly
2948,52,Female,Jewelry,Accessories,2,3150,6300,Udaipur,L,Peach,Spring,4.4,No,Standard,No,No,3,Cash,Annually
2949,61,Female,Pants,Clothing,3,4150,12450,Bhubaneswar,M,Violet,Winter,3.1,No,Standard,No,No,12,UPI,Bi-Weekly
2950,25,Female,Jewelry,Accessories,1,4650,4650,Kolkata,M,Peach,Spring,3.8,No,Store Pickup,No,No,12,PhonePe,Annually
2951,22,Female,Jeans,Clothing,3,4550,13650,Agra,S,Maroon,Winter,4.1,No,2-Day Shipping,No,No,38,Google Pay,Every 3 Months
2952,47,Female,Scarf,Accessories,2,4950,9900,Siliguri,L,Maroon,Fall,4.6,No,Free Shipping,No,No,18,Paytm,Weekly
2953,50,Female,Belt,Accessories,2,1200,2400,Thiruvananthapuram,M,Peach,Spring,4.9,No,Next Day Air,No,No,29,Credit Card,Monthly
2954,45,Female,Dress,Clothing,3,4100,12300,Nashik,M,Silver,Summer,4.8,No,Next Day Air,No,No,9,Debit Card,Annually
2955,33,Female,T-shirt,Clothing,3,1400,4200,Ludhiana,M,Indigo,Winter,3.9,No,Express,No,No,17,Net Banking,Annually
2956,42,Female,Boots,Footwear,1,3350,3350,Dehradun,M,Silver,Winter,2.6,No,Free Shipping,No,No,46,Amazon Pay,Annually
2957,52,Female,Dress,Clothing,2,4400,8800,Chandigarh,M,Olive,Fall,3.7,No,Standard,No,No,33,EMI,Monthly
2958,69,Female,Jewelry,Accessories,3,3500,10500,Prayagraj,S,Gray,Fall,4.7,No,Standard,No,No,18,Cash,Annually
2959,55,Female,Skirt,Clothing,3,5000,15000,Shillong,M,Black,Summer,4.5,No,Standard,No,No,21,Cash,Monthly
2960,38,Female,Handbag,Accessories,2,1400,2800,Jammu,L,Maroon,Summer,4.7,No,Free Shipping,No,No,26,UPI,Quarterly
2961,57,Female,Coat,Outerwear,2,2400,4800,Gurugram,S,Olive,Spring,3.6,No,Standard,No,No,44,PhonePe,Weekly
2962,33,Female,Hoodie,Clothing,3,2150,6450,Imphal,S,Gold,Fall,2.8,No,Free Shipping,No,No,50,Google Pay,Bi-Weekly
2963,57,Female,Pants,Clothing,2,2000,4000,Varanasi,L,Pink,Fall,4,No,Express,No,No,49,Paytm,Every 3 Months
